# AudioName,ClassID,Class,Base,Duration,FrameRate,Channels,Bits/A
116805.wav,1,Chacha,Treino,30.0,44100,1,16
117812.wav,1,Chacha,Treino,30.0,44100,1,16
115602.wav,1,Chacha,Treino,30.0,44100,1,16
113211.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
112110.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
112510.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
110802.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
114313.wav,1,Chacha,Treino,30.0,44100,1,16
117418.wav,1,Chacha,Treino,30.0,44100,1,16
110716.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
110912.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
110807.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
109813.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
115921.wav,1,Chacha,Treino,30.0,44100,1,16
113407.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
108519.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
111216.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
114817.wav,1,Chacha,Treino,30.0,44100,1,16
112504.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
114509.wav,1,Chacha,Treino,30.0,44100,1,16
118819.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
110709.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
114820.wav,1,Chacha,Treino,30.0,44100,1,16
113920.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
110719.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
112211.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
114811.wav,1,Chacha,Treino,30.0,44100,1,16
114308.wav,1,Chacha,Treino,30.0,44100,1,16
118814.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
112937.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
114816.wav,1,Chacha,Treino,30.0,44100,1,16
115913.wav,1,Chacha,Treino,30.0,44100,1,16
117814.wav,1,Chacha,Treino,30.0,44100,1,16
114818.wav,1,Chacha,Treino,30.0,44100,1,16
117417.wav,1,Chacha,Treino,30.0,44100,1,16
117208.wav,1,Chacha,Treino,30.0,44100,1,16
113806.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
112415.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
118820.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
112419.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
116309.wav,1,Chacha,Treino,30.0,44100,1,16
113805.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
116312.wav,1,Chacha,Treino,30.0,44100,1,16
113408.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
108603.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
110011.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
111213.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
115208.wav,1,Chacha,Treino,30.0,44100,1,16
108815.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
114309.wav,1,Chacha,Treino,30.0,44100,1,16
115207.wav,1,Chacha,Treino,30.0,44100,1,16
115608.wav,1,Chacha,Treino,30.0,44100,1,16
117612.wav,1,Chacha,Treino,30.0,44100,1,16
118416.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
110810.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
114311.wav,1,Chacha,Treino,30.0,44100,1,16
112506.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
110712.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
113809.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
118415.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
115914.wav,1,Chacha,Treino,30.0,44100,1,16
108816.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
113921.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
108820.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
114310.wav,1,Chacha,Treino,30.0,44100,1,16
112106.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
111915.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
117608.wav,1,Chacha,Treino,30.0,44100,1,16
108602.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
118010.wav,1,Chacha,Treino,30.0,44100,1,16
116806.wav,1,Chacha,Treino,30.0,44100,1,16
111916.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
112908.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
112212.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
111920.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
116804.wav,1,Chacha,Treino,30.0,44100,1,16
113913.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
113801.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
116707.wav,1,Chacha,Treino,30.0,44100,1,16
117411.wav,1,Chacha,Treino,30.0,44100,1,16
110714.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
110803.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
115610.wav,1,Chacha,Treino,30.0,44100,1,16
111521.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
118413.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
111705.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
118511.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
116117.wav,1,Chacha,Treino,30.0,44100,1,16
111911.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
117613.wav,1,Chacha,Treino,30.0,44100,1,16
111612.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
112420.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
118006.wav,1,Chacha,Treino,30.0,44100,1,16
108709.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
108604.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
110711.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
112111.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
108605.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
115201.wav,1,Chacha,Treino,30.0,44100,1,16
115202.wav,1,Chacha,Treino,30.0,44100,1,16
115920.wav,1,Chacha,Treino,30.0,44100,1,16
118007.wav,1,Chacha,Treino,30.0,44100,1,16
117819.wav,1,Chacha,Treino,30.0,44100,1,16
116311.wav,1,Chacha,Treino,30.0,44100,1,16
110008.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
113409.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
117415.wav,1,Chacha,Treino,30.0,44100,1,16
116115.wav,1,Chacha,Treino,30.0,44100,1,16
110809.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
108705.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
109814.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
118419.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
117414.wav,1,Chacha,Treino,30.0,44100,1,16
118417.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
111912.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
113613.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
111214.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
111516.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
109707.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
112307.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
108701.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
109821.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
111517.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
117109.wav,1,Chacha,Treino,30.0,44100,1,16
115210.wav,1,Chacha,Treino,30.0,44100,1,16
117815.wav,1,Chacha,Treino,30.0,44100,1,16
112417.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
113616.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
112308.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
114511.wav,1,Chacha,Treino,30.0,44100,1,16
110804.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
112907.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
113615.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
118509.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
113915.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
112910.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
115915.wav,1,Chacha,Treino,30.0,44100,1,16
109705.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
115206.wav,1,Chacha,Treino,30.0,44100,1,16
117113.wav,1,Chacha,Treino,30.0,44100,1,16
111513.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
112508.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
112109.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
117614.wav,1,Chacha,Treino,30.0,44100,1,16
108704.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
118813.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
111919.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
112108.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
108520.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
118009.wav,1,Chacha,Treino,30.0,44100,1,16
109708.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
114819.wav,1,Chacha,Treino,30.0,44100,1,16
108811.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
111512.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
111218.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
113807.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
111212.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
117108.wav,1,Chacha,Treino,30.0,44100,1,16
112938.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
117413.wav,1,Chacha,Treino,30.0,44100,1,16
111611.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
113804.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
108813.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
116307.wav,1,Chacha,Treino,30.0,44100,1,16
111607.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
108601.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
118816.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
111221.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
113808.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
110715.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
118817.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
115606.wav,1,Chacha,Treino,30.0,44100,1,16
114813.wav,1,Chacha,Treino,30.0,44100,1,16
109818.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
111515.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
116121.wav,1,Chacha,Treino,30.0,44100,1,16
113620.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
108518.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
108708.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
114815.wav,1,Chacha,Treino,30.0,44100,1,16
113210.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
112901.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
108703.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
115205.wav,1,Chacha,Treino,30.0,44100,1,16
117420.wav,1,Chacha,Treino,30.0,44100,1,16
112904.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
112418.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
117110.wav,1,Chacha,Treino,30.0,44100,1,16
109717.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
110806.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
108710.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
116112.wav,1,Chacha,Treino,30.0,44100,1,16
112501.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
110710.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
115603.wav,1,Chacha,Treino,30.0,44100,1,16
112507.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
113207.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
115604.wav,1,Chacha,Treino,30.0,44100,1,16
116308.wav,1,Chacha,Treino,30.0,44100,1,16
112902.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
115601.wav,1,Chacha,Treino,30.0,44100,1,16
108818.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
108812.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
112311.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
112416.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
113911.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
115919.wav,1,Chacha,Treino,30.0,44100,1,16
111217.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
113208.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
118003.wav,1,Chacha,Treino,30.0,44100,1,16
109819.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
110909.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
113802.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
116119.wav,1,Chacha,Treino,30.0,44100,1,16
111913.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
113209.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
116310.wav,1,Chacha,Treino,30.0,44100,1,16
114812.wav,1,Chacha,Treino,30.0,44100,1,16
112310.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
113618.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
113912.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
110718.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
108607.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
113803.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
118001.wav,1,Chacha,Treino,30.0,44100,1,16
109820.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
118414.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
118510.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
113619.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
110009.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
110801.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
117611.wav,1,Chacha,Treino,30.0,44100,1,16
110717.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
117412.wav,1,Chacha,Treino,30.0,44100,1,16
111707.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
111706.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
108609.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
112903.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
117218.wav,1,Chacha,Treino,30.0,44100,1,16
112412.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
110811.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
113614.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
108819.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
117416.wav,1,Chacha,Treino,30.0,44100,1,16
112220.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
117813.wav,1,Chacha,Treino,30.0,44100,1,16
112906.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
111522.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
112909.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
118411.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
108610.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
110808.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
112309.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
113612.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
108814.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
113914.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
118005.wav,1,Chacha,Treino,30.0,44100,1,16
118507.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
115916.wav,1,Chacha,Treino,30.0,44100,1,16
114512.wav,1,Chacha,Treino,30.0,44100,1,16
118818.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
110010.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
111609.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
114312.wav,1,Chacha,Treino,30.0,44100,1,16
108608.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
117820.wav,1,Chacha,Treino,30.0,44100,1,16
111215.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
112421.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
113622.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
111519.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
117112.wav,1,Chacha,Treino,30.0,44100,1,16
118412.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
118002.wav,1,Chacha,Treino,30.0,44100,1,16
114508.wav,1,Chacha,Treino,30.0,44100,1,16
108817.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
118821.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
114814.wav,1,Chacha,Treino,30.0,44100,1,16
117419.wav,1,Chacha,Treino,30.0,44100,1,16
116116.wav,1,Chacha,Treino,30.0,44100,1,16
113922.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
116113.wav,1,Chacha,Treino,30.0,44100,1,16
115918.wav,1,Chacha,Treino,30.0,44100,1,16
114510.wav,1,Chacha,Treino,30.0,44100,1,16
116118.wav,1,Chacha,Treino,30.0,44100,1,16
118418.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
108606.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
112505.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
111708.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
113919.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
111918.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
117817.wav,1,Chacha,Treino,30.0,44100,1,16
118420.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
111520.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
116708.wav,1,Chacha,Treino,30.0,44100,1,16
113917.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
111220.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
108707.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
118812.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
111914.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
116710.wav,1,Chacha,Treino,30.0,44100,1,16
113916.wav,1,Chacha,Treino,29.98857142857143,44100,1,16
112312.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
116114.wav,1,Chacha,Treino,30.0,44100,1,16
115203.wav,1,Chacha,Treino,30.0,44100,1,16
112502.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
110805.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
117609.wav,1,Chacha,Treino,30.0,44100,1,16
111608.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
117610.wav,1,Chacha,Treino,30.0,44100,1,16
117816.wav,1,Chacha,Treino,30.0,44100,1,16
109815.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
110908.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
108706.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
111719.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
113617.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
117818.wav,1,Chacha,Treino,30.0,44100,1,16
115609.wav,1,Chacha,Treino,30.0,44100,1,16
111222.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
118008.wav,1,Chacha,Treino,30.0,44100,1,16
112503.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
108702.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
109706.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
109816.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
112509.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
110713.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
116709.wav,1,Chacha,Treino,30.0,44100,1,16
112414.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
117811.wav,1,Chacha,Treino,30.0,44100,1,16
112905.wav,1,Chacha,Treino,30.07199546485261,44100,1,16
116120.wav,1,Chacha,Treino,30.0,44100,1,16
110911.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
108537.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
110907.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
115917.wav,1,Chacha,Treino,30.0,44100,1,16
111219.wav,1,Chacha,Treino,30.040816326530614,44100,1,16
116111.wav,1,Chacha,Treino,30.0,44100,1,16
118841.wav,2,Pasodoble,Treino,29.98857142857143,44100,1,16
117440.wav,2,Pasodoble,Treino,30.0,44100,1,16
110730.wav,2,Pasodoble,Treino,30.040816326530614,44100,1,16
113935.wav,2,Pasodoble,Treino,29.98857142857143,44100,1,16
117439.wav,2,Pasodoble,Treino,30.0,44100,1,16
113832.wav,2,Pasodoble,Treino,29.98857142857143,44100,1,16
108831.wav,2,Pasodoble,Treino,30.040816326530614,44100,1,16
112540.wav,2,Pasodoble,Treino,30.040816326530614,44100,1,16
109834.wav,2,Pasodoble,Treino,30.040816326530614,44100,1,16
113936.wav,2,Pasodoble,Treino,29.98857142857143,44100,1,16
111534.wav,2,Pasodoble,Treino,30.040816326530614,44100,1,16
118840.wav,2,Pasodoble,Treino,29.98857142857143,44100,1,16
113833.wav,2,Pasodoble,Treino,29.98857142857143,44100,1,16
115933.wav,2,Pasodoble,Treino,30.0,44100,1,16
112935.wav,2,Pasodoble,Treino,30.07199546485261,44100,1,16
107632.wav,2,Pasodoble,Treino,30.040816326530614,44100,1,16
113635.wav,2,Pasodoble,Treino,30.07199546485261,44100,1,16
111235.wav,2,Pasodoble,Treino,30.040816326530614,44100,1,16
115932.wav,2,Pasodoble,Treino,30.0,44100,1,16
113417.wav,2,Pasodoble,Treino,29.98857142857143,44100,1,16
114831.wav,2,Pasodoble,Treino,30.0,44100,1,16
117831.wav,2,Pasodoble,Treino,30.0,44100,1,16
113934.wav,2,Pasodoble,Treino,29.98857142857143,44100,1,16
113217.wav,2,Pasodoble,Treino,30.07199546485261,44100,1,16
108441.wav,2,Pasodoble,Treino,30.040816326530614,44100,1,16
111940.wav,2,Pasodoble,Treino,30.040816326530614,44100,1,16
111234.wav,2,Pasodoble,Treino,30.040816326530614,44100,1,16
113634.wav,2,Pasodoble,Treino,30.07199546485261,44100,1,16
112539.wav,2,Pasodoble,Treino,30.040816326530614,44100,1,16
115232.wav,2,Pasodoble,Treino,30.0,44100,1,16
115632.wav,2,Pasodoble,Treino,30.0,44100,1,16
115631.wav,2,Pasodoble,Treino,30.0,44100,1,16
115231.wav,2,Pasodoble,Treino,30.0,44100,1,16
108531.wav,2,Pasodoble,Treino,30.040816326530614,44100,1,16
112936.wav,2,Pasodoble,Treino,30.07199546485261,44100,1,16
108440.wav,2,Pasodoble,Treino,30.040816326530614,44100,1,16
115934.wav,2,Pasodoble,Treino,30.0,44100,1,16
111533.wav,2,Pasodoble,Treino,30.040816326530614,44100,1,16
108830.wav,2,Pasodoble,Treino,30.040816326530614,44100,1,16
118430.wav,2,Pasodoble,Treino,29.98857142857143,44100,1,16
118431.wav,2,Pasodoble,Treino,29.98857142857143,44100,1,16
110729.wav,2,Pasodoble,Treino,30.040816326530614,44100,1,16
115716.wav,3,Quickstep,Treino,30.0,44100,1,16
117534.wav,3,Quickstep,Treino,30.0,44100,1,16
115112.wav,3,Quickstep,Treino,30.0,44100,1,16
108317.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
110519.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
109313.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
110411.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
116239.wav,3,Quickstep,Treino,30.0,44100,1,16
113533.wav,3,Quickstep,Treino,30.07199546485261,44100,1,16
114435.wav,3,Quickstep,Treino,30.0,44100,1,16
110312.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
110418.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
118343.wav,3,Quickstep,Treino,29.98857142857143,44100,1,16
110336.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
113540.wav,3,Quickstep,Treino,30.07199546485261,44100,1,16
113134.wav,3,Quickstep,Treino,30.07199546485261,44100,1,16
117306.wav,3,Quickstep,Treino,30.0,44100,1,16
110413.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
108209.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
117307.wav,3,Quickstep,Treino,30.0,44100,1,16
110323.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
112816.wav,3,Quickstep,Treino,30.07199546485261,44100,1,16
116824.wav,3,Quickstep,Treino,30.0,44100,1,16
117739.wav,3,Quickstep,Treino,30.0,44100,1,16
111815.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
108006.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
109319.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
111820.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
108205.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
116233.wav,3,Quickstep,Treino,30.0,44100,1,16
118334.wav,3,Quickstep,Treino,29.98857142857143,44100,1,16
114920.wav,3,Quickstep,Treino,30.0,44100,1,16
115842.wav,3,Quickstep,Treino,30.0,44100,1,16
114731.wav,3,Quickstep,Treino,30.0,44100,1,16
110636.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
117533.wav,3,Quickstep,Treino,30.0,44100,1,16
115840.wav,3,Quickstep,Treino,30.0,44100,1,16
117733.wav,3,Quickstep,Treino,30.0,44100,1,16
109315.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
118339.wav,3,Quickstep,Treino,29.98857142857143,44100,1,16
117943.wav,3,Quickstep,Treino,30.0,44100,1,16
118123.wav,3,Quickstep,Treino,30.0,44100,1,16
110639.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
110310.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
111118.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
115117.wav,3,Quickstep,Treino,30.0,44100,1,16
108203.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
115717.wav,3,Quickstep,Treino,30.0,44100,1,16
115719.wav,3,Quickstep,Treino,30.0,44100,1,16
117740.wav,3,Quickstep,Treino,30.0,44100,1,16
115114.wav,3,Quickstep,Treino,30.0,44100,1,16
113140.wav,3,Quickstep,Treino,30.07199546485261,44100,1,16
117939.wav,3,Quickstep,Treino,30.0,44100,1,16
117940.wav,3,Quickstep,Treino,30.0,44100,1,16
116232.wav,3,Quickstep,Treino,30.0,44100,1,16
107904.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
108320.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
111819.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
113037.wav,3,Quickstep,Treino,30.07199546485261,44100,1,16
111816.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
110638.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
115838.wav,3,Quickstep,Treino,30.0,44100,1,16
110338.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
107903.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
112020.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
114729.wav,3,Quickstep,Treino,30.0,44100,1,16
108207.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
109915.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
113133.wav,3,Quickstep,Treino,30.07199546485261,44100,1,16
117301.wav,3,Quickstep,Treino,30.0,44100,1,16
110315.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
109917.wav,3,Quickstep,Treino,30.040816326530614,44100,1,16
